ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,Migori,2807293,Median age at first marriage [Women]: 25-49,18,1,KE,Kenya,2022,KE2022DHS,MA_AAFM_W_M2B,41633090,I,416084,1416084,Region,..Migori,0,,0,1,MAAAFMWM2B,KEDHS2022416084,2022,DHS,,,,,1
KEN,Kisii,3337123,Median age at first marriage [Women]: 25-49,19.5,1,KE,Kenya,2022,KE2022DHS,MA_AAFM_W_M2B,41633090,I,416085,1416085,Region,..Kisii,0,,0,1,MAAAFMWM2B,KEDHS2022416085,2022,DHS,,,,,1
KEN,Nyamira,1176042,Median age at first marriage [Women]: 25-49,19.2,1,KE,Kenya,2022,KE2022DHS,MA_AAFM_W_M2B,41633090,I,416086,1416086,Region,..Nyamira,0,,0,1,MAAAFMWM2B,KEDHS2022416086,2022,DHS,,,,,1
KEN,Nairobi,2807278,Median age at first marriage [Women]: 25-49,23,1,KE,Kenya,2022,KE2022DHS,MA_AAFM_W_M2B,41633090,I,416001,1416090,Region,Nairobi,0,,0,1,MAAAFMWM2B,KEDHS2022416001,2022,DHS,,,,,1
KEN,Coast,2807626,Median age at first sexual intercourse [Women]: 25-49,18.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416003,1416010,Region,Coast,0,,0,1,SXAAFSWM2B,KEDHS2022416003,2022,DHS,,,,,
KEN,Mombasa,3329916,Median age at first sexual intercourse [Women]: 25-49,19.6,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416011,1416011,Region,..Mombasa,0,,0,1,SXAAFSWM2B,KEDHS2022416011,2022,DHS,,,,,1
KEN,Kwale,2807540,Median age at first sexual intercourse [Women]: 25-49,17.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416012,1416012,Region,..Kwale,0,,0,1,SXAAFSWM2B,KEDHS2022416012,2022,DHS,,,,,1
KEN,Kilifi,3329887,Median age at first sexual intercourse [Women]: 25-49,17.9,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416013,1416013,Region,..Kilifi,0,,0,1,SXAAFSWM2B,KEDHS2022416013,2022,DHS,,,,,1
KEN,Tana River,2801684,Median age at first sexual intercourse [Women]: 25-49,17.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416014,1416014,Region,..Tana River,0,,0,1,SXAAFSWM2B,KEDHS2022416014,2022,DHS,,,,,1
KEN,Lamu,2801719,Median age at first sexual intercourse [Women]: 25-49,18.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416015,1416015,Region,..Lamu,0,,0,1,SXAAFSWM2B,KEDHS2022416015,2022,DHS,,,,,1
KEN,Taita Taveta,2801694,Median age at first sexual intercourse [Women]: 25-49,18.6,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416016,1416016,Region,..Taita Taveta,0,,0,1,SXAAFSWM2B,KEDHS2022416016,2022,DHS,,,,,1
KEN,North Eastern,3329893,Median age at first sexual intercourse [Women]: 25-49,17.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416008,1416020,Region,North Eastern,0,,0,1,SXAAFSWM2B,KEDHS2022416008,2022,DHS,,,,,
KEN,Garissa,2801731,Median age at first sexual intercourse [Women]: 25-49,17.1,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416021,1416021,Region,..Garissa,0,,0,1,SXAAFSWM2B,KEDHS2022416021,2022,DHS,,,,,1
KEN,Wajir,2807569,Median age at first sexual intercourse [Women]: 25-49,17.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416022,1416022,Region,..Wajir,0,,0,1,SXAAFSWM2B,KEDHS2022416022,2022,DHS,,,,,1
KEN,Mandera,5412988,Median age at first sexual intercourse [Women]: 25-49,17.8,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416023,1416023,Region,..Mandera,0,,0,1,SXAAFSWM2B,KEDHS2022416023,2022,DHS,,,,,1
KEN,Eastern,3329932,Median age at first sexual intercourse [Women]: 25-49,18.2,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416004,1416030,Region,Eastern,0,,0,1,SXAAFSWM2B,KEDHS2022416004,2022,DHS,,,,,
KEN,Marsabit,3337276,Median age at first sexual intercourse [Women]: 25-49,18.2,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416031,1416031,Region,..Marsabit,0,,0,1,SXAAFSWM2B,KEDHS2022416031,2022,DHS,,,,,1
KEN,Isiolo,2801696,Median age at first sexual intercourse [Women]: 25-49,18.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416032,1416032,Region,..Isiolo,0,,0,1,SXAAFSWM2B,KEDHS2022416032,2022,DHS,,,,,1
KEN,Meru,2801680,Median age at first sexual intercourse [Women]: 25-49,17.8,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416033,1416033,Region,..Meru,0,,0,1,SXAAFSWM2B,KEDHS2022416033,2022,DHS,,,,,1
KEN,Tharaka-Nithi,2801686,Median age at first sexual intercourse [Women]: 25-49,18.9,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,SXAAFSWM2B,KEDHS2022416034,2022,DHS,,,,,1
KEN,Embu,3329924,Median age at first sexual intercourse [Women]: 25-49,18.6,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416035,1416035,Region,..Embu,0,,0,1,SXAAFSWM2B,KEDHS2022416035,2022,DHS,,,,,1
KEN,Kitui,3329973,Median age at first sexual intercourse [Women]: 25-49,18,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416036,1416036,Region,..Kitui,0,,0,1,SXAAFSWM2B,KEDHS2022416036,2022,DHS,,,,,1
KEN,Machakos,2801738,Median age at first sexual intercourse [Women]: 25-49,18.3,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416037,1416037,Region,..Machakos,0,,0,1,SXAAFSWM2B,KEDHS2022416037,2022,DHS,,,,,1
KEN,Makueni,2801728,Median age at first sexual intercourse [Women]: 25-49,18,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416038,1416038,Region,..Makueni,0,,0,1,SXAAFSWM2B,KEDHS2022416038,2022,DHS,,,,,1
KEN,Central,3329950,Median age at first sexual intercourse [Women]: 25-49,18.8,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416002,1416040,Region,Central,0,,0,1,SXAAFSWM2B,KEDHS2022416002,2022,DHS,,,,,
KEN,Nyandarua,2801721,Median age at first sexual intercourse [Women]: 25-49,18.5,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416041,1416041,Region,..Nyandarua,0,,0,1,SXAAFSWM2B,KEDHS2022416041,2022,DHS,,,,,1
KEN,Nyeri,2807623,Median age at first sexual intercourse [Women]: 25-49,19.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416042,1416042,Region,..Nyeri,0,,0,1,SXAAFSWM2B,KEDHS2022416042,2022,DHS,,,,,1
KEN,Kirinyaga,3337258,Median age at first sexual intercourse [Women]: 25-49,18.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416043,1416043,Region,..Kirinyaga,0,,0,1,SXAAFSWM2B,KEDHS2022416043,2022,DHS,,,,,1
KEN,Murang'a,2807542,Median age at first sexual intercourse [Women]: 25-49,17.5,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416044,1416044,Region,..Murang'a,0,,0,1,SXAAFSWM2B,KEDHS2022416044,2022,DHS,,,,,1
KEN,Kiambu,3330001,Median age at first sexual intercourse [Women]: 25-49,19.3,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416045,1416045,Region,..Kiambu,0,,0,1,SXAAFSWM2B,KEDHS2022416045,2022,DHS,,,,,1
KEN,Rift Valley,3329942,Median age at first sexual intercourse [Women]: 25-49,17.5,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416006,1416050,Region,Rift Valley,0,,0,1,SXAAFSWM2B,KEDHS2022416006,2022,DHS,,,,,
KEN,Turkana,3337298,Median age at first sexual intercourse [Women]: 25-49,18.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416051,1416051,Region,..Turkana,0,,0,1,SXAAFSWM2B,KEDHS2022416051,2022,DHS,,,,,1
KEN,West Pokot,3337311,Median age at first sexual intercourse [Women]: 25-49,15.7,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416052,1416052,Region,..West Pokot,0,,0,1,SXAAFSWM2B,KEDHS2022416052,2022,DHS,,,,,1
KEN,Samburu,3329981,Median age at first sexual intercourse [Women]: 25-49,15.6,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416053,1416053,Region,..Samburu,0,,0,1,SXAAFSWM2B,KEDHS2022416053,2022,DHS,,,,,1
KEN,Trans-Nzoia,2807576,Median age at first sexual intercourse [Women]: 25-49,18,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416054,1416054,Region,..Trans-Nzoia,0,,0,1,SXAAFSWM2B,KEDHS2022416054,2022,DHS,,,,,1
KEN,Uasin Gishu,3329975,Median age at first sexual intercourse [Women]: 25-49,18.7,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416055,1416055,Region,..Uasin Gishu,0,,0,1,SXAAFSWM2B,KEDHS2022416055,2022,DHS,,,,,1
KEN,Elgeyo Marakwet,2807595,Median age at first sexual intercourse [Women]: 25-49,17.9,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416056,1416056,Region,..Elgeyo Marakwet,0,,0,1,SXAAFSWM2B,KEDHS2022416056,2022,DHS,,,,,1
KEN,Nandi,2807559,Median age at first sexual intercourse [Women]: 25-49,17.1,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416057,1416057,Region,..Nandi,0,,0,1,SXAAFSWM2B,KEDHS2022416057,2022,DHS,,,,,1
KEN,Baringo,3329944,Median age at first sexual intercourse [Women]: 25-49,16.2,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416058,1416058,Region,..Baringo,0,,0,1,SXAAFSWM2B,KEDHS2022416058,2022,DHS,,,,,1
KEN,Laikipia,2801705,Median age at first sexual intercourse [Women]: 25-49,18.6,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416059,1416059,Region,..Laikipia,0,,0,1,SXAAFSWM2B,KEDHS2022416059,2022,DHS,,,,,1
KEN,Nakuru,2807555,Median age at first sexual intercourse [Women]: 25-49,18.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416060,1416060,Region,..Nakuru,0,,0,1,SXAAFSWM2B,KEDHS2022416060,2022,DHS,,,,,1
KEN,Narok,2801717,Median age at first sexual intercourse [Women]: 25-49,16,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416061,1416061,Region,..Narok,0,,0,1,SXAAFSWM2B,KEDHS2022416061,2022,DHS,,,,,1
KEN,Kajiado,2801747,Median age at first sexual intercourse [Women]: 25-49,18.7,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416062,1416062,Region,..Kajiado,0,,0,1,SXAAFSWM2B,KEDHS2022416062,2022,DHS,,,,,1
KEN,Kericho,3337279,Median age at first sexual intercourse [Women]: 25-49,15.8,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416063,1416063,Region,..Kericho,0,,0,1,SXAAFSWM2B,KEDHS2022416063,2022,DHS,,,,,1
KEN,Bomet,3337300,Median age at first sexual intercourse [Women]: 25-49,16.8,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416064,1416064,Region,..Bomet,0,,0,1,SXAAFSWM2B,KEDHS2022416064,2022,DHS,,,,,1
KEN,Western,2819850,Median age at first sexual intercourse [Women]: 25-49,17.3,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416007,1416070,Region,Western,0,,0,1,SXAAFSWM2B,KEDHS2022416007,2022,DHS,,,,,
KEN,Kakamega,3330012,Median age at first sexual intercourse [Women]: 25-49,17.4,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416071,1416071,Region,..Kakamega,0,,0,1,SXAAFSWM2B,KEDHS2022416071,2022,DHS,,,,,1
KEN,Vihiga,2807597,Median age at first sexual intercourse [Women]: 25-49,17.5,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416072,1416072,Region,..Vihiga,0,,0,1,SXAAFSWM2B,KEDHS2022416072,2022,DHS,,,,,1
KEN,Bungoma,2801753,Median age at first sexual intercourse [Women]: 25-49,17.6,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416073,1416073,Region,..Bungoma,0,,0,1,SXAAFSWM2B,KEDHS2022416073,2022,DHS,,,,,1
KEN,Busia,2801715,Median age at first sexual intercourse [Women]: 25-49,16.2,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416074,1416074,Region,..Busia,0,,0,1,SXAAFSWM2B,KEDHS2022416074,2022,DHS,,,,,1
KEN,Nyanza,2807539,Median age at first sexual intercourse [Women]: 25-49,16,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416005,1416080,Region,Nyanza,0,,0,1,SXAAFSWM2B,KEDHS2022416005,2022,DHS,,,,,
KEN,Siaya,3329934,Median age at first sexual intercourse [Women]: 25-49,16,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416081,1416081,Region,..Siaya,0,,0,1,SXAAFSWM2B,KEDHS2022416081,2022,DHS,,,,,1
KEN,Kisumu,2801707,Median age at first sexual intercourse [Women]: 25-49,16.1,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416082,1416082,Region,..Kisumu,0,,0,1,SXAAFSWM2B,KEDHS2022416082,2022,DHS,,,,,1
KEN,Homa Bay,3329956,Median age at first sexual intercourse [Women]: 25-49,15.7,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416083,1416083,Region,..Homa Bay,0,,0,1,SXAAFSWM2B,KEDHS2022416083,2022,DHS,,,,,1
KEN,Migori,2807709,Median age at first sexual intercourse [Women]: 25-49,15.8,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416084,1416084,Region,..Migori,0,,0,1,SXAAFSWM2B,KEDHS2022416084,2022,DHS,,,,,1
KEN,Kisii,3337287,Median age at first sexual intercourse [Women]: 25-49,16.3,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416085,1416085,Region,..Kisii,0,,0,1,SXAAFSWM2B,KEDHS2022416085,2022,DHS,,,,,1
KEN,Nyamira,1176061,Median age at first sexual intercourse [Women]: 25-49,15.9,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416086,1416086,Region,..Nyamira,0,,0,1,SXAAFSWM2B,KEDHS2022416086,2022,DHS,,,,,1
KEN,Nairobi,2807531,Median age at first sexual intercourse [Women]: 25-49,18.9,1,KE,Kenya,2022,KE2022DHS,SX_AAFS_W_M2B,51703090,I,416001,1416090,Region,Nairobi,0,,0,1,SXAAFSWM2B,KEDHS2022416001,2022,DHS,,,,,1
KEN,Coast,939598,Infant mortality rate,34,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416003,1416010,Region,Coast,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416003,2022,DHS,,,26,43,
KEN,Mombasa,1098212,Infant mortality rate,43,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416011,1416011,Region,..Mombasa,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416011,2022,DHS,,,24,62,1
KEN,Kwale,1126471,Infant mortality rate,23,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416012,1416012,Region,..Kwale,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416012,2022,DHS,,,11,36,1
KEN,Kilifi,1214370,Infant mortality rate,34,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416013,1416013,Region,..Kilifi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416013,2022,DHS,,,16,53,1
KEN,Tana River,1888366,Infant mortality rate,38,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416014,1416014,Region,..Tana River,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416014,2022,DHS,,,23,52,1
KEN,Lamu,1031131,Infant mortality rate,41,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416015,1416015,Region,..Lamu,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416015,2022,DHS,,,28,55,1
KEN,Taita Taveta,1202984,Infant mortality rate,24,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416016,1416016,Region,..Taita Taveta,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416016,2022,DHS,,,9,38,1
KEN,North Eastern,1209077,Infant mortality rate,34,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416008,1416020,Region,North Eastern,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416008,2022,DHS,,,25,42,
KEN,Garissa,1888466,Infant mortality rate,41,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416021,1416021,Region,..Garissa,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416021,2022,DHS,,,21,61,1
KEN,Wajir,857510,Infant mortality rate,43,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416022,1416022,Region,..Wajir,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416022,2022,DHS,,,34,52,1
KEN,Mandera,1882523,Infant mortality rate,20,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416023,1416023,Region,..Mandera,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416023,2022,DHS,,,9,31,1
KEN,Eastern,6021429,Infant mortality rate,28,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416004,1416030,Region,Eastern,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416004,2022,DHS,,,21,35,
KEN,Marsabit,1146862,Infant mortality rate,9,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416031,1416031,Region,..Marsabit,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416031,2022,DHS,,,3,15,1
KEN,Isiolo,1204410,Infant mortality rate,24,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416032,1416032,Region,..Isiolo,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416032,2022,DHS,,,11,37,1
KEN,Meru,1888367,Infant mortality rate,29,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416033,1416033,Region,..Meru,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416033,2022,DHS,,,12,46,1
KEN,Tharaka-Nithi,1070389,Infant mortality rate,19,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416034,1416034,Region,..Tharaka-Nithi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416034,2022,DHS,,,5,33,1
KEN,Embu,1211894,Infant mortality rate,36,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416035,1416035,Region,..Embu,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416035,2022,DHS,,,18,53,1
KEN,Kitui,934911,Infant mortality rate,23,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416036,1416036,Region,..Kitui,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416036,2022,DHS,,,11,35,1
KEN,Machakos,977092,Infant mortality rate,34,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416037,1416037,Region,..Machakos,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416037,2022,DHS,,,15,53,1
KEN,Makueni,1888422,Infant mortality rate,35,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416038,1416038,Region,..Makueni,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416038,2022,DHS,,,14,55,1
KEN,Central,1098210,Infant mortality rate,40,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416002,1416040,Region,Central,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416002,2022,DHS,,,30,49,
KEN,Nyandarua,850349,Infant mortality rate,36,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416041,1416041,Region,..Nyandarua,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416041,2022,DHS,,,18,54,1
KEN,Nyeri,1131544,Infant mortality rate,48,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416042,1416042,Region,..Nyeri,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416042,2022,DHS,,,26,70,1
KEN,Kirinyaga,1146831,Infant mortality rate,55,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416043,1416043,Region,..Kirinyaga,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416043,2022,DHS,,,29,80,1
KEN,Murang'a,1154869,Infant mortality rate,43,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416044,1416044,Region,..Murang'a,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416044,2022,DHS,,,24,61,1
KEN,Kiambu,872540,Infant mortality rate,35,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416045,1416045,Region,..Kiambu,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416045,2022,DHS,,,19,51,1
KEN,Rift Valley,1037789,Infant mortality rate,33,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416006,1416050,Region,Rift Valley,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416006,2022,DHS,,,29,37,
KEN,Turkana,1042271,Infant mortality rate,29,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416051,1416051,Region,..Turkana,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416051,2022,DHS,,,16,41,1
KEN,West Pokot,1899077,Infant mortality rate,38,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416052,1416052,Region,..West Pokot,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416052,2022,DHS,,,21,54,1
KEN,Samburu,1063455,Infant mortality rate,29,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416053,1416053,Region,..Samburu,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416053,2022,DHS,,,14,44,1
KEN,Trans-Nzoia,1893764,Infant mortality rate,36,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416054,1416054,Region,..Trans-Nzoia,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416054,2022,DHS,,,24,49,1
KEN,Uasin Gishu,972033,Infant mortality rate,31,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416055,1416055,Region,..Uasin Gishu,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416055,2022,DHS,,,19,44,1
KEN,Elgeyo Marakwet,966347,Infant mortality rate,32,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416056,1416056,Region,..Elgeyo Marakwet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416056,2022,DHS,,,22,42,1
KEN,Nandi,1893869,Infant mortality rate,33,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416057,1416057,Region,..Nandi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416057,2022,DHS,,,16,50,1
KEN,Baringo,1233034,Infant mortality rate,50,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416058,1416058,Region,..Baringo,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416058,2022,DHS,,,35,65,1
KEN,Laikipia,1888480,Infant mortality rate,44,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416059,1416059,Region,..Laikipia,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416059,2022,DHS,,,22,66,1
KEN,Nakuru,883027,Infant mortality rate,41,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416060,1416060,Region,..Nakuru,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416060,2022,DHS,,,27,56,1
KEN,Narok,1144222,Infant mortality rate,24,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416061,1416061,Region,..Narok,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416061,2022,DHS,,,11,37,1
KEN,Kajiado,951379,Infant mortality rate,25,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416062,1416062,Region,..Kajiado,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416062,2022,DHS,,,14,37,1
KEN,Kericho,1197469,Infant mortality rate,25,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416063,1416063,Region,..Kericho,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416063,2022,DHS,,,12,37,1
KEN,Bomet,1899110,Infant mortality rate,26,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416064,1416064,Region,..Bomet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416064,2022,DHS,,,15,36,1
KEN,Western,850287,Infant mortality rate,34,0,KE,Kenya,2022,KE2022DHS,CM_ECMR_C_IMR,63206030,I,416007,1416070,Region,Western,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS2022416007,2022,DHS,,,26,41,
